nom,age,langue,genre,nombre_enfant,titre,salaire
Abakar,85.0,Espagnol,Feminin,6,Independant,798742.0
James,97.0,Espagnol,Masculin,6,Retraite,426177.0
Cisse,51.0,chinois,Feminin,2,Fonctionaire,605988.0
Fatima,51.0,Allemand,Feminin,4,Cadre superieur,720800.0
Cisse,78.0,francais,Masculin,0,Independant,704045.0
George,64.0,chinois,Masculin,4,Cadre superieur,732478.0
George,63.0,Russe,Feminin,1,Cadre superieur,
Fatima,62.0,arabe,Masculin,5,Independant,442620.0
Sherif,94.0,anglais,Feminin,3,Fonctionaire,293958.0
Yussef,78.0,francais,Masculin,6,Cadre superieur,303788.0
Haroun,79.0,anglais,Masculin,2,Cadre superieur,425633.0
Eric,86.0,Espagnol,Masculin,7,Independant,95443.0
Moussa,62.0,francais,Feminin,7,Cadre superieur,521873.0
Yussef,54.0,arabe,Feminin,6,Fonctionaire,651429.0
George,43.0,Allemand,Masculin,7,Independant,570575.0
Diop,33.0,arabe,Masculin,7,Cadre superieur,788251.0
Abakar,81.0,Allemand,Masculin,6,Independant,94923.0
Robert,45.0,Espagnol,Feminin,1,Independant,149828.0
Eric,49.0,francais,Masculin,6,Retraite,81392.0
Robert,35.0,Russe,Feminin,0,Fonctionaire,563791.0
Moussa,57.0,chinois,Masculin,6,Retraite,778344.0
George,64.0,francais,Masculin,4,Independant,215705.0
Haroun,87.0,arabe,Feminin,6,Fonctionaire,494115.0
Moussa,70.0,anglais,Masculin,6,Fonctionaire,638755.0
Yussef,72.0,Allemand,Masculin,6,Fonctionaire,520265.0
Haroun,95.0,Allemand,Masculin,6,Retraite,553053.0
Fatima,45.0,Russe,Masculin,7,Retraite,88273.0
Haroun,86.0,chinois,Masculin,7,Retraite,565846.0
Robert,66.0,Allemand,Feminin,0,Cadre superieur,724922.0
Robert,55.0,francais,Masculin,0,Cadre superieur,871963.0
Eric,36.0,Russe,Masculin,1,Cadre superieur,516946.0
George,65.0,Espagnol,Feminin,0,Fonctionaire,752503.0
Fatima,34.0,arabe,Masculin,7,Cadre superieur,549769.0
Yussef,63.0,chinois,Feminin,0,Independant,121168.0
Fatima,82.0,francais,Masculin,5,Retraite,855091.0
Cisse,38.0,arabe,Feminin,6,Cadre superieur,847463.0
Yussef,57.0,Espagnol,Masculin,7,Fonctionaire,622353.0
James,61.0,Espagnol,Masculin,1,Independant,626734.0
Rebeca,74.0,anglais,Feminin,2,Fonctionaire,719686.0
Eric,46.0,anglais,Feminin,4,Independant,80904.0
Diop,78.0,francais,Feminin,6,Cadre superieur,564752.0
James,87.0,Russe,Masculin,6,Cadre superieur,833124.0
Sherif,64.0,francais,Masculin,2,Retraite,487475.0
Robert,47.0,Russe,Feminin,6,Independant,522207.0
Yussef,94.0,Allemand,Feminin,3,Fonctionaire,519177.0
Fatima,89.0,anglais,Masculin,4,Independant,244783.0
Fatima,89.0,chinois,Masculin,5,Retraite,773528.0
Ali,40.0,chinois,Masculin,1,Independant,168175.0
Diop,83.0,francais,Masculin,1,Retraite,392955.0
Cisse,95.0,arabe,Masculin,2,Cadre superieur,800896.0
George,66.0,arabe,Masculin,4,Cadre superieur,129878.0
Sherif,64.0,Russe,Feminin,4,Independant,361349.0
Ali,49.0,chinois,Masculin,7,Fonctionaire,356104.0
James,85.0,francais,Feminin,0,Fonctionaire,180133.0
Abakar,45.0,Russe,Feminin,7,Independant,81522.0
Sherif,70.0,chinois,Masculin,6,Fonctionaire,449426.0
Moussa,72.0,francais,Feminin,4,Cadre superieur,204021.0
Eric,93.0,Russe,Feminin,3,Fonctionaire,378252.0
Ali,65.0,anglais,Feminin,6,Independant,517437.0
Robert,59.0,chinois,Masculin,4,Fonctionaire,
Ali,37.0,chinois,Masculin,3,Cadre superieur,648829.0
Robert,58.0,arabe,Feminin,6,Independant,520498.0
Abakar,77.0,Allemand,Masculin,7,Fonctionaire,538655.0
George,75.0,Allemand,Feminin,6,Independant,371067.0
Abakar,,anglais,Feminin,3,Fonctionaire,248522.0
Abakar,80.0,Espagnol,Feminin,7,Retraite,600770.0
Abakar,40.0,Allemand,Feminin,7,Fonctionaire,264893.0
George,85.0,anglais,Feminin,5,Fonctionaire,597394.0
Diop,94.0,anglais,Masculin,1,Cadre superieur,489605.0
Ali,84.0,Espagnol,Masculin,0,Retraite,535959.0
Diop,62.0,Russe,Masculin,1,Cadre superieur,717857.0
Cisse,46.0,anglais,Masculin,6,Fonctionaire,894800.0
Cisse,56.0,anglais,Masculin,3,Retraite,382055.0
George,48.0,chinois,Masculin,5,Retraite,289979.0
Fatima,82.0,Russe,Feminin,6,Fonctionaire,280423.0
Cisse,91.0,Espagnol,Feminin,3,Cadre superieur,
Robert,37.0,Allemand,Masculin,6,Independant,257809.0
Cisse,96.0,Russe,Feminin,2,Independant,793399.0
Moussa,82.0,anglais,Feminin,4,Retraite,733908.0
Sherif,57.0,anglais,Feminin,0,Independant,136141.0
Eric,60.0,Allemand,Masculin,7,Fonctionaire,613001.0
James,60.0,anglais,Feminin,1,Retraite,186224.0
Ali,67.0,Russe,Masculin,1,Retraite,638625.0
James,30.0,Allemand,Feminin,6,Fonctionaire,
Sherif,80.0,francais,Feminin,5,Fonctionaire,773452.0
Haroun,84.0,Espagnol,Feminin,1,Cadre superieur,306174.0
George,31.0,chinois,Masculin,4,Cadre superieur,411191.0
James,67.0,Russe,Feminin,3,Retraite,217346.0
Sherif,36.0,francais,Feminin,3,Cadre superieur,626478.0
Moussa,91.0,francais,Masculin,6,Cadre superieur,532409.0
Fatima,65.0,Allemand,Feminin,2,Cadre superieur,385349.0
Robert,50.0,Russe,Feminin,1,Retraite,
Ali,84.0,francais,Masculin,4,Independant,279872.0
Yussef,94.0,arabe,Masculin,1,Retraite,419715.0
Cisse,45.0,Allemand,Masculin,4,Fonctionaire,166663.0
James,82.0,arabe,Masculin,3,Retraite,
Cisse,66.0,Russe,Feminin,3,Fonctionaire,633699.0
Abakar,72.0,anglais,Feminin,0,Fonctionaire,180946.0
Abakar,44.0,Russe,Masculin,6,Retraite,210520.0
Cisse,91.0,arabe,Feminin,0,Cadre superieur,135597.0
Rebeca,73.0,Russe,Feminin,1,Independant,323947.0
Yussef,75.0,Russe,Masculin,0,Fonctionaire,833086.0
Moussa,74.0,anglais,Feminin,2,Independant,301105.0
Cisse,58.0,Russe,Masculin,7,Fonctionaire,206008.0
Robert,38.0,anglais,Masculin,6,Retraite,764799.0
Fatima,29.0,arabe,Feminin,0,Fonctionaire,578511.0
Fatima,51.0,chinois,Feminin,0,Retraite,409853.0
Fatima,82.0,chinois,Masculin,0,Fonctionaire,855788.0
Yussef,76.0,Russe,Feminin,5,Independant,470626.0
Robert,84.0,arabe,Masculin,5,Retraite,410072.0
Eric,54.0,Allemand,Feminin,6,Retraite,305677.0
Yussef,58.0,Russe,Masculin,6,Cadre superieur,851442.0
Rebeca,74.0,francais,Masculin,0,Retraite,253486.0
Eric,86.0,Espagnol,Feminin,6,Cadre superieur,496519.0
Diop,57.0,francais,Feminin,1,Retraite,741460.0
Moussa,32.0,francais,Feminin,1,Fonctionaire,817997.0
Diop,52.0,francais,Feminin,7,Fonctionaire,178594.0
Yussef,73.0,Espagnol,Masculin,7,Fonctionaire,853790.0
Fatima,68.0,arabe,Feminin,4,Cadre superieur,219313.0
Fatima,63.0,Espagnol,Feminin,3,Independant,289956.0
Sherif,44.0,francais,Masculin,7,Cadre superieur,426850.0
Sherif,86.0,arabe,Feminin,7,Independant,584960.0
Fatima,36.0,Russe,Feminin,1,Fonctionaire,227335.0
Rebeca,83.0,anglais,Masculin,7,Retraite,399326.0
Haroun,68.0,Allemand,Masculin,7,Retraite,213054.0
Ali,92.0,chinois,Masculin,7,Independant,545315.0
Rebeca,91.0,Espagnol,Feminin,2,Retraite,176102.0
Robert,86.0,anglais,Feminin,3,Cadre superieur,241470.0
Cisse,30.0,Russe,Feminin,1,Independant,427412.0
Eric,95.0,chinois,Masculin,4,Cadre superieur,253069.0
George,41.0,Espagnol,Masculin,0,Cadre superieur,888376.0
Moussa,88.0,francais,Masculin,7,Retraite,689235.0
Robert,95.0,francais,Feminin,7,Retraite,138307.0
Robert,77.0,arabe,Masculin,5,Independant,689887.0
Rebeca,59.0,Espagnol,Feminin,5,Cadre superieur,878944.0
Abakar,47.0,anglais,Feminin,3,Retraite,530583.0
Yussef,45.0,arabe,Masculin,6,Retraite,
Eric,55.0,arabe,Feminin,5,Retraite,419548.0
Moussa,48.0,Allemand,Feminin,5,Fonctionaire,743114.0
Cisse,39.0,francais,Masculin,1,Retraite,778174.0
Ali,91.0,Allemand,Feminin,3,Retraite,431434.0
Yussef,34.0,Allemand,Masculin,6,Cadre superieur,758332.0
Yussef,50.0,chinois,Masculin,0,Cadre superieur,576713.0
George,58.0,francais,Masculin,3,Independant,668901.0
Robert,37.0,Russe,Masculin,7,Retraite,552553.0
Fatima,44.0,Russe,Masculin,3,Independant,153541.0
Yussef,85.0,Allemand,Feminin,2,Cadre superieur,340273.0
Abakar,77.0,Allemand,Feminin,0,Fonctionaire,528098.0
Diop,39.0,Russe,Masculin,7,Cadre superieur,884158.0
Sherif,38.0,Russe,Feminin,4,Fonctionaire,515884.0
Moussa,76.0,anglais,Feminin,1,Retraite,740748.0
Rebeca,49.0,Russe,Masculin,5,Independant,896944.0
James,85.0,Allemand,Masculin,3,Independant,308845.0
Diop,38.0,Espagnol,Masculin,7,Independant,193717.0
Fatima,76.0,arabe,Masculin,4,Retraite,529756.0
Yussef,61.0,Espagnol,Feminin,5,Independant,783123.0
Robert,55.0,arabe,Feminin,5,Fonctionaire,546970.0
Moussa,60.0,arabe,Masculin,2,Fonctionaire,368369.0
Ali,33.0,Allemand,Feminin,4,Retraite,481971.0
Eric,66.0,Espagnol,Feminin,1,Independant,720284.0
James,29.0,Russe,Masculin,3,Fonctionaire,642618.0
George,36.0,anglais,Feminin,2,Fonctionaire,90061.0
Moussa,77.0,Allemand,Feminin,4,Retraite,523173.0
Yussef,74.0,chinois,Feminin,5,Retraite,232186.0
Haroun,78.0,arabe,Masculin,4,Cadre superieur,797696.0
Ali,43.0,Russe,Feminin,4,Independant,242523.0
Eric,,francais,Masculin,1,Cadre superieur,606841.0
George,72.0,arabe,Masculin,0,Fonctionaire,852120.0
Rebeca,31.0,arabe,Masculin,3,Cadre superieur,
Fatima,85.0,anglais,Feminin,4,Independant,
James,42.0,chinois,Masculin,1,Independant,142550.0
James,49.0,Russe,Feminin,7,Retraite,458379.0
Ali,60.0,Russe,Feminin,1,Retraite,569176.0
Yussef,61.0,francais,Feminin,1,Cadre superieur,847634.0
Abakar,86.0,francais,Feminin,6,Independant,681184.0
Fatima,86.0,Allemand,Feminin,3,Independant,510045.0
Rebeca,92.0,francais,Feminin,3,Fonctionaire,613129.0
Rebeca,45.0,Russe,Feminin,5,Fonctionaire,148632.0
Cisse,62.0,anglais,Masculin,2,Independant,292832.0
Haroun,,chinois,Masculin,5,Retraite,647665.0
Diop,32.0,Espagnol,Feminin,5,Fonctionaire,136303.0
Sherif,39.0,arabe,Masculin,2,Cadre superieur,421663.0
Abakar,88.0,francais,Masculin,5,Retraite,238357.0
Diop,71.0,Russe,Feminin,0,Retraite,361845.0
Sherif,47.0,Allemand,Feminin,1,Independant,715409.0
Fatima,42.0,Russe,Feminin,2,Retraite,140242.0
Haroun,66.0,francais,Feminin,3,Retraite,764105.0
Abakar,61.0,Allemand,Feminin,3,Cadre superieur,849717.0
Haroun,79.0,francais,Feminin,0,Fonctionaire,839908.0
Diop,72.0,arabe,Masculin,6,Independant,302154.0
Rebeca,65.0,chinois,Masculin,3,Independant,465517.0
George,49.0,Allemand,Feminin,3,Cadre superieur,627951.0
Eric,43.0,anglais,Feminin,3,Independant,722692.0
Abakar,,arabe,Masculin,0,Cadre superieur,890617.0
Sherif,31.0,Allemand,Masculin,0,Retraite,672008.0
Yussef,89.0,Allemand,Feminin,6,Cadre superieur,395322.0
Moussa,48.0,francais,Masculin,4,Retraite,389229.0
Haroun,40.0,anglais,Feminin,0,Retraite,772894.0
Sherif,86.0,arabe,Masculin,5,Cadre superieur,342317.0
Yussef,39.0,anglais,Feminin,6,Retraite,516971.0
Abakar,91.0,chinois,Feminin,7,Independant,82600.0
James,58.0,Espagnol,Feminin,5,Fonctionaire,681828.0
George,63.0,chinois,Feminin,4,Cadre superieur,343889.0
Fatima,44.0,francais,Masculin,3,Cadre superieur,554689.0
Haroun,96.0,Espagnol,Masculin,7,Fonctionaire,516036.0
Robert,75.0,Espagnol,Feminin,5,Fonctionaire,899035.0
Moussa,96.0,anglais,Masculin,4,Retraite,519411.0
Robert,60.0,chinois,Masculin,7,Retraite,717597.0
Eric,94.0,anglais,Masculin,0,Independant,197795.0
Diop,31.0,Allemand,Feminin,3,Cadre superieur,669998.0
Cisse,60.0,arabe,Feminin,7,Fonctionaire,240890.0
Cisse,78.0,francais,Masculin,2,Retraite,679735.0
Robert,53.0,Russe,Feminin,1,Retraite,613950.0
Diop,53.0,chinois,Masculin,7,Cadre superieur,851935.0
James,40.0,chinois,Masculin,4,Fonctionaire,218984.0
Rebeca,71.0,francais,Masculin,5,Retraite,887800.0
Sherif,76.0,Espagnol,Feminin,1,Independant,691932.0
James,55.0,Allemand,Masculin,6,Independant,258504.0
Abakar,76.0,Espagnol,Masculin,0,Independant,260021.0
George,75.0,francais,Masculin,7,Retraite,236698.0
George,55.0,Allemand,Masculin,0,Fonctionaire,
James,75.0,anglais,Feminin,0,Independant,373041.0
James,29.0,chinois,Masculin,2,Independant,170481.0
Haroun,74.0,arabe,Feminin,3,Independant,179157.0
Ali,63.0,Espagnol,Feminin,6,Fonctionaire,278778.0
Cisse,87.0,arabe,Masculin,0,Cadre superieur,372331.0
Robert,57.0,arabe,Feminin,1,Independant,376646.0
James,80.0,francais,Masculin,7,Retraite,
Ali,68.0,arabe,Masculin,4,Cadre superieur,453764.0
Moussa,60.0,chinois,Feminin,7,Fonctionaire,499468.0
Cisse,30.0,Espagnol,Masculin,1,Independant,533879.0
Yussef,37.0,Russe,Feminin,5,Retraite,688239.0
Yussef,94.0,chinois,Feminin,3,Fonctionaire,899788.0
Yussef,84.0,Russe,Masculin,4,Fonctionaire,605973.0
Fatima,71.0,Russe,Masculin,0,Fonctionaire,141839.0
Cisse,49.0,francais,Masculin,5,Cadre superieur,866300.0
Haroun,71.0,Allemand,Masculin,4,Independant,677737.0
Eric,62.0,Espagnol,Feminin,6,Cadre superieur,421783.0
Ali,29.0,chinois,Masculin,2,Retraite,711982.0
Ali,61.0,arabe,Feminin,7,Independant,228620.0
Moussa,67.0,Allemand,Masculin,3,Cadre superieur,708554.0
Abakar,96.0,Allemand,Masculin,3,Cadre superieur,834544.0
Robert,76.0,arabe,Masculin,6,Independant,
James,52.0,chinois,Masculin,6,Fonctionaire,323701.0
George,28.0,arabe,Masculin,5,Cadre superieur,447154.0
Eric,59.0,arabe,Masculin,5,Independant,846040.0
Sherif,65.0,Espagnol,Masculin,1,Retraite,261237.0
Moussa,31.0,anglais,Feminin,5,Retraite,371521.0
Fatima,72.0,chinois,Feminin,0,Cadre superieur,395696.0
Cisse,40.0,Allemand,Feminin,6,Cadre superieur,737188.0
James,95.0,arabe,Feminin,0,Retraite,410148.0
Ali,30.0,anglais,Feminin,4,Independant,550245.0
Cisse,83.0,Russe,Masculin,4,Cadre superieur,636307.0
James,30.0,Allemand,Masculin,7,Cadre superieur,463573.0
Robert,91.0,Russe,Masculin,1,Cadre superieur,292849.0
George,97.0,arabe,Feminin,4,Independant,147882.0
Sherif,72.0,anglais,Masculin,7,Fonctionaire,550958.0
Rebeca,79.0,Espagnol,Feminin,1,Independant,800073.0
Ali,,Espagnol,Feminin,7,Independant,828324.0
Yussef,79.0,chinois,Feminin,4,Fonctionaire,177872.0
Eric,75.0,Espagnol,Feminin,1,Independant,568745.0
Cisse,29.0,chinois,Feminin,5,Cadre superieur,830022.0
Fatima,78.0,Allemand,Feminin,6,Cadre superieur,493135.0
Eric,48.0,francais,Masculin,7,Retraite,768402.0
Sherif,39.0,francais,Masculin,0,Fonctionaire,396706.0
Haroun,54.0,Espagnol,Masculin,4,Retraite,112769.0
James,88.0,arabe,Masculin,1,Cadre superieur,711251.0
George,64.0,chinois,Feminin,7,Retraite,371203.0
Haroun,96.0,chinois,Masculin,2,Independant,125641.0
James,29.0,anglais,Feminin,4,Cadre superieur,688685.0
Sherif,65.0,arabe,Feminin,2,Cadre superieur,387521.0
Fatima,69.0,francais,Masculin,5,Retraite,829279.0
Eric,82.0,Allemand,Masculin,1,Retraite,112186.0
Diop,28.0,Allemand,Masculin,4,Cadre superieur,551706.0
Fatima,62.0,francais,Feminin,4,Retraite,571012.0
Rebeca,66.0,chinois,Masculin,2,Independant,178470.0
James,36.0,Allemand,Feminin,3,Retraite,378124.0
Fatima,34.0,anglais,Feminin,4,Cadre superieur,630613.0
Eric,35.0,francais,Feminin,4,Cadre superieur,881084.0
Haroun,94.0,Russe,Masculin,1,Retraite,436943.0
George,48.0,anglais,Masculin,5,Fonctionaire,571684.0
Robert,59.0,Espagnol,Feminin,6,Fonctionaire,322708.0
Eric,72.0,Espagnol,Feminin,6,Cadre superieur,723266.0
Yussef,28.0,anglais,Feminin,0,Cadre superieur,295338.0
Diop,39.0,anglais,Feminin,7,Fonctionaire,368084.0
Haroun,58.0,arabe,Masculin,6,Independant,144072.0
Eric,93.0,francais,Masculin,3,Independant,279549.0
Sherif,65.0,Allemand,Masculin,2,Retraite,259573.0
Abakar,46.0,Russe,Masculin,7,Cadre superieur,542893.0
Sherif,76.0,arabe,Masculin,5,Independant,521112.0
Abakar,51.0,Espagnol,Masculin,6,Fonctionaire,
George,85.0,Espagnol,Feminin,7,Fonctionaire,278479.0
Rebeca,50.0,arabe,Feminin,3,Independant,382182.0
Rebeca,61.0,Allemand,Feminin,6,Retraite,868968.0
James,78.0,arabe,Feminin,0,Retraite,729688.0
Cisse,81.0,anglais,Masculin,5,Retraite,804704.0
Eric,72.0,anglais,Masculin,7,Fonctionaire,174767.0
Haroun,56.0,Allemand,Masculin,6,Fonctionaire,261893.0
Ali,32.0,Russe,Feminin,1,Fonctionaire,549359.0
Cisse,71.0,francais,Masculin,5,Independant,701109.0
Eric,70.0,chinois,Masculin,2,Independant,657451.0
Diop,68.0,Russe,Feminin,6,Fonctionaire,258560.0
Eric,50.0,chinois,Feminin,3,Independant,501409.0
Cisse,53.0,francais,Feminin,0,Independant,190916.0
Eric,56.0,Allemand,Masculin,3,Retraite,586599.0
Diop,90.0,chinois,Feminin,2,Fonctionaire,129791.0
James,49.0,Russe,Masculin,5,Fonctionaire,610088.0
Sherif,68.0,arabe,Feminin,0,Fonctionaire,352451.0
Abakar,36.0,Russe,Feminin,6,Cadre superieur,572592.0
Ali,39.0,chinois,Feminin,2,Cadre superieur,
Robert,57.0,chinois,Masculin,2,Independant,858304.0
James,35.0,chinois,Masculin,7,Cadre superieur,573125.0
Eric,29.0,anglais,Masculin,6,Independant,708269.0
Abakar,58.0,Espagnol,Feminin,4,Cadre superieur,150703.0
Ali,40.0,francais,Feminin,6,Retraite,415771.0
Robert,44.0,Russe,Feminin,4,Cadre superieur,421040.0
Abakar,37.0,chinois,Feminin,7,Cadre superieur,327256.0
Diop,89.0,francais,Feminin,5,Independant,446329.0
Cisse,90.0,chinois,Masculin,2,Independant,203724.0
Haroun,33.0,Russe,Feminin,3,Cadre superieur,216448.0
Moussa,77.0,Espagnol,Masculin,7,Cadre superieur,552940.0
Sherif,72.0,francais,Feminin,7,Retraite,866814.0
Abakar,75.0,chinois,Feminin,0,Retraite,565839.0
Diop,40.0,Russe,Masculin,2,Retraite,542244.0
James,38.0,Russe,Feminin,3,Cadre superieur,887058.0
James,85.0,Allemand,Masculin,2,Cadre superieur,875490.0
Abakar,81.0,chinois,Feminin,5,Retraite,541519.0
Eric,97.0,chinois,Feminin,6,Cadre superieur,198315.0
Eric,61.0,Espagnol,Feminin,2,Cadre superieur,624913.0
Haroun,96.0,francais,Masculin,2,Cadre superieur,214974.0
Haroun,97.0,chinois,Masculin,5,Fonctionaire,338939.0
Abakar,,anglais,Feminin,0,Retraite,112980.0
Sherif,53.0,Espagnol,Feminin,3,Retraite,329129.0
Sherif,75.0,chinois,Feminin,6,Fonctionaire,770303.0
Cisse,87.0,arabe,Feminin,3,Retraite,691752.0
Abakar,86.0,arabe,Masculin,3,Retraite,396441.0
Cisse,72.0,Russe,Feminin,2,Retraite,438406.0
Haroun,52.0,anglais,Masculin,7,Retraite,
Abakar,48.0,Russe,Masculin,0,Fonctionaire,210613.0
Diop,64.0,Espagnol,Masculin,1,Independant,510728.0
James,91.0,francais,Masculin,6,Retraite,
Eric,67.0,chinois,Feminin,6,Fonctionaire,694763.0
Fatima,96.0,chinois,Masculin,7,Fonctionaire,238357.0
George,50.0,Espagnol,Feminin,5,Retraite,838833.0
Rebeca,61.0,chinois,Masculin,1,Cadre superieur,155723.0
Cisse,33.0,francais,Masculin,2,Fonctionaire,355271.0
Ali,62.0,francais,Feminin,3,Cadre superieur,415789.0
Rebeca,68.0,anglais,Feminin,7,Fonctionaire,414442.0
Moussa,71.0,arabe,Masculin,1,Retraite,145766.0
Yussef,55.0,arabe,Feminin,4,Independant,97957.0
James,40.0,Espagnol,Masculin,3,Independant,735303.0
Haroun,32.0,anglais,Masculin,5,Cadre superieur,81835.0
Robert,84.0,Espagnol,Feminin,7,Independant,854136.0
Moussa,75.0,Russe,Masculin,1,Fonctionaire,696908.0
Fatima,71.0,Allemand,Feminin,6,Cadre superieur,175732.0
Cisse,78.0,Russe,Masculin,4,Retraite,105227.0
Haroun,76.0,chinois,Feminin,0,Fonctionaire,789025.0
James,45.0,chinois,Masculin,2,Independant,801741.0
Fatima,39.0,Espagnol,Masculin,6,Retraite,280620.0
Robert,68.0,Espagnol,Masculin,2,Retraite,791671.0
Diop,91.0,Allemand,Masculin,2,Cadre superieur,260421.0
Abakar,43.0,anglais,Masculin,7,Cadre superieur,794254.0
Ali,29.0,Russe,Masculin,7,Fonctionaire,807591.0
Eric,54.0,arabe,Masculin,6,Fonctionaire,517352.0
Diop,88.0,Allemand,Feminin,3,Retraite,170629.0
Yussef,49.0,Espagnol,Masculin,5,Fonctionaire,352789.0
Sherif,70.0,Allemand,Feminin,4,Cadre superieur,312776.0
Ali,34.0,francais,Masculin,0,Cadre superieur,540632.0
James,67.0,Russe,Feminin,0,Cadre superieur,291222.0
Yussef,58.0,arabe,Feminin,6,Independant,582227.0
Eric,32.0,anglais,Feminin,0,Independant,229378.0
Diop,49.0,chinois,Feminin,3,Independant,697897.0
Haroun,65.0,francais,Feminin,1,Independant,730217.0
Eric,92.0,Russe,Feminin,5,Retraite,159665.0
Yussef,70.0,arabe,Masculin,7,Fonctionaire,551168.0
Moussa,80.0,francais,Masculin,3,Retraite,370760.0
Fatima,43.0,chinois,Feminin,6,Cadre superieur,813344.0
Haroun,47.0,arabe,Feminin,0,Independant,487678.0
George,64.0,anglais,Feminin,4,Retraite,256399.0
Fatima,55.0,arabe,Masculin,2,Fonctionaire,633959.0
Abakar,52.0,Espagnol,Feminin,6,Cadre superieur,635961.0
Moussa,47.0,Espagnol,Masculin,7,Independant,793010.0
Sherif,68.0,arabe,Feminin,2,Retraite,277285.0
Ali,97.0,francais,Feminin,4,Fonctionaire,517705.0
Rebeca,32.0,arabe,Masculin,3,Cadre superieur,860877.0
Fatima,54.0,Espagnol,Feminin,4,Retraite,573531.0
George,38.0,Allemand,Masculin,6,Retraite,
Rebeca,41.0,Russe,Masculin,5,Retraite,716242.0
Ali,47.0,Allemand,Masculin,4,Retraite,252698.0
George,83.0,francais,Feminin,7,Fonctionaire,212450.0
James,69.0,Espagnol,Feminin,5,Retraite,858021.0
Abakar,61.0,arabe,Feminin,6,Fonctionaire,618906.0
Eric,52.0,arabe,Feminin,2,Cadre superieur,790484.0
Moussa,39.0,arabe,Feminin,4,Independant,467903.0
Haroun,53.0,chinois,Masculin,6,Fonctionaire,279776.0
Moussa,52.0,Allemand,Masculin,5,Retraite,657629.0
Eric,83.0,Allemand,Masculin,6,Fonctionaire,676701.0
Yussef,89.0,chinois,Feminin,7,Independant,678462.0
Ali,71.0,arabe,Masculin,1,Independant,86486.0
Ali,67.0,Allemand,Masculin,7,Fonctionaire,713302.0
Abakar,59.0,francais,Feminin,4,Fonctionaire,106863.0
George,37.0,Russe,Feminin,6,Fonctionaire,427804.0
Yussef,47.0,arabe,Masculin,2,Independant,224381.0
Eric,78.0,Russe,Feminin,3,Retraite,131638.0
Sherif,50.0,Russe,Masculin,6,Fonctionaire,773428.0
Diop,30.0,chinois,Feminin,4,Fonctionaire,608419.0
Haroun,95.0,Russe,Feminin,1,Cadre superieur,165038.0
Fatima,80.0,francais,Masculin,4,Fonctionaire,849977.0
Moussa,70.0,arabe,Masculin,7,Fonctionaire,693112.0
Robert,60.0,Allemand,Masculin,0,Retraite,462460.0
James,69.0,francais,Feminin,6,Independant,513175.0
Haroun,38.0,Russe,Masculin,5,Fonctionaire,691981.0
James,48.0,arabe,Feminin,1,Fonctionaire,767714.0
Yussef,38.0,francais,Feminin,2,Retraite,146513.0
Robert,75.0,francais,Feminin,7,Fonctionaire,266592.0
Sherif,40.0,arabe,Feminin,5,Independant,157516.0
Yussef,,anglais,Masculin,6,Retraite,694683.0
Sherif,76.0,arabe,Feminin,7,Cadre superieur,307735.0
Fatima,42.0,francais,Feminin,0,Cadre superieur,774664.0
Haroun,73.0,francais,Feminin,4,Fonctionaire,418591.0
Ali,66.0,Russe,Masculin,4,Cadre superieur,590828.0
Moussa,51.0,francais,Masculin,4,Independant,477272.0
Eric,53.0,Allemand,Feminin,2,Cadre superieur,217844.0
Moussa,,anglais,Feminin,0,Independant,528171.0
Ali,79.0,arabe,Feminin,4,Fonctionaire,146066.0
Robert,83.0,francais,Masculin,5,Retraite,629185.0
Diop,83.0,arabe,Masculin,3,Cadre superieur,689810.0
Eric,54.0,Allemand,Feminin,6,Fonctionaire,504196.0
James,61.0,Allemand,Masculin,5,Fonctionaire,597225.0
George,35.0,Allemand,Feminin,3,Independant,215459.0
Yussef,68.0,chinois,Masculin,5,Fonctionaire,552077.0
Yussef,51.0,chinois,Masculin,3,Cadre superieur,850758.0
